"data","temp","rain"
"2014-01-01","5.2998173039279655","0.38992953151507242594"
"2014-01-02","4.9788809584501657","1.6721386693856742"
"2014-01-03","6.8349029064602107","1.1397321995177053"
"2014-01-04","7.8494113080605512","10.1585056281537068"
"2014-01-05","8.2486871038675462","14.6052179536929246"
"2014-01-06","8.4771398050474029","0.45459206836693817599"
"2014-01-07","7.5322089085699401","0.11036988799166449596"
"2014-01-08","7.5496718298766080","0.80158571803622998162"
"2014-01-09","6.8780785783701236","1.2488865750381785"
"2014-01-10","8.0889659685863874","0.04903141361256544503"
"2014-01-11","8.1441725095912158","0.42191824315385633020"
"2014-01-12","7.4549006880436194","0.09403479163962092691"
"2014-01-13","6.8988737864077670","1.3388957928802589"
"2014-01-14","6.9100584944048830","15.2615144964394710"
"2014-01-15","5.9296813507680589","1.0880703313444205"
"2014-01-16","5.7140643466841760","2.8397294812869337"
"2014-01-17","7.4671345472938796","11.9605563985837127"
"2014-01-18","8.0075357950263753","9.4100979653353429"
"2014-01-19","8.8710152482731656","11.1499087710152483"
"2014-01-20","8.4037329127234490","2.8598554153522608"
"2014-01-21","9.1450187466523835","1.5702785216925549"
"2014-01-22","8.4067334875353380","0.79458108455409920329"
"2014-01-23","8.0779425272273980","0.39258496260333289595"
"2014-01-24","6.5984191272537235","4.0104220015678077"
"2014-01-25","6.1654824958015760","1.2898656504327606"
"2014-01-26","5.9565690162466419","0.14843929896379685301"
"2014-01-27","5.2117599893091006","0.94110116263530669518"
"2014-01-28","4.5440299487718376","4.7296138184684093"
"2014-01-29","4.5595171026156942","0.84258350100603621730"
"2014-01-30","5.5966851541338837","13.5040448858506385"
"2014-01-31","7.0809827357237716","21.0189867197875166"
"2014-02-01","7.9443382641707030","12.0027307239167430"
"2014-02-02","7.7597858340859244","9.4606102438395046"
"2014-02-03","7.2271354838709677","15.0689625806451613"
"2014-02-04","6.7814122533748702","10.1188823987538941"
"2014-02-05","7.3584084672677381","2.0927557820462564"
"2014-02-06","8.4827758554402153","3.2560553633217993"
"2014-02-07","7.8253854059609455","2.3008556012332991"
"2014-02-08","8.1081319524357499","1.7449226441631505"
"2014-02-09","8.0201887979861548","9.8178426683448710"
"2014-02-10","6.4891217564870259","9.0348241017964072"
"2014-02-11","7.8220976678263110","3.1285311171240819"
"2014-02-12","8.8590552178318136","0.71303444782168186424"
"2014-02-13","7.4857753041677453","1.0845793424799379"
"2014-02-14","9.3390814777327935","0.53210652834008097166"
"2014-02-15","9.0198321222751190","0.18232899022801302932"
"2014-02-16","10.6651781234320120","0.42419844455594581034"
"2014-02-17","11.0888589743589744","6.2983910256410256"
"2014-02-18","10.8914382275628990","0.05461259231443234447"
"2014-02-19","10.2278543918499192","4.8239793763200398"
"2014-02-20","9.5585497835497835","3.7922366522366522"
"2014-02-21","10.4068477856345367","0.96879295372782533184"
"2014-02-22","8.8485197368421053","6.4896065283400810"
"2014-02-23","8.9340325497287523","0.44009644364074743822"
"2014-02-24","9.5425425790754258","0.24828345498783454988"
"2014-02-25","9.6207542637521018","0.01633437424933941869"
"2014-02-26","8.8999633072407045","2.3351651174168297"
"2014-02-27","9.0180657395701643","1.1253261694058154"
"2014-02-28","8.5114747883230128","1.0100960444837609"
"2014-03-01","7.1441983387868110","10.4103020387616411"
"2014-03-02","8.3063731763501408","6.2803468134118249"
"2014-03-03","9.0260776942355890","0.84353383458646616541"
"2014-03-04","9.2599597585513078","5.0042920020120724"
"2014-03-05","11.0879783484390735","1.0548904833836858"
"2014-03-06","12.1883597883597884","0.61394683799445704208"
"2014-03-07","12.4426319739804854","0.18575806855141356017"
"2014-03-08","12.0845146949864164","0.14304766609039268955"
"2014-03-09","12.5580029917726253","0.08630017452006980803"
"2014-03-10","11.3959153543307087","0.17215797244094488189"
"2014-03-11","10.9423410950283197","0.18195091252359974827"
"2014-03-12","13.1116067028092656","0.03761705273533760473"
"2014-03-13","13.8138329979879276","0.47614436619718309859"
"2014-03-14","13.8836902166944480","0.19919220412873445314"
"2014-03-15","13.1500809162205901","0.09544379434831320802"
"2014-03-16","14.5634105317634882","0.00824168715228360719"
"2014-03-17","14.8330237883220964","0.09066912606538608320"
"2014-03-18","14.2885618815062331","0.07811977894872124406"
"2014-03-19","15.1443880707833189","0.02739759930701645836"
"2014-03-20","15.2646834778040452","0.02729839768846861045"
"2014-03-21","14.8771501925545571","0.05092041078305519897"
"2014-03-22","13.2016982364467668","2.7776930111038537"
"2014-03-23","10.5325283206772065","12.0572239512012947"
"2014-03-24","8.9886953204476094","2.1481014750762970"
"2014-03-25","8.5595097535934292","0.68086113963039014374"
"2014-03-26","9.8481323510404550","1.0221222696135453"
"2014-03-27","11.3074135511037387","3.1835574837310195"
"2014-03-28","13.8589743589743590","0.53178242469504605427"
"2014-03-29","15.6136934673366834","0.05275125628140703518"
"2014-03-30","15.9960132890365449","0.00354587273191924355"
"2014-03-31","16.1397382132418350","0.33122378955394586352"
"2014-04-01","15.7342770475227503","0.01365647118301314459"
"2014-04-02","15.3559564501835675","0.12864286618559311305"
"2014-04-03","14.0587918430165448","0.09930101321020905476"
"2014-04-04","14.0118174924165824","2.2565558645096057"
"2014-04-05","14.5126349892008639","3.0687324514038877"
"2014-04-06","17.5147109179507441","0.44476886606084551561"
"2014-04-07","18.9440594699418229","0.06414996767937944409"
"2014-04-08","18.1323402587220698","0.54322618580948647589"
"2014-04-09","16.2070401211203634","0.26790688872066616200"
"2014-04-10","16.0978271791007285","0.37773172569706103994"
"2014-04-11","15.3498174493264510","0.01771371018506861387"
